time,name,value
17.34375,i3,-5.22302586
17.5,u1,-287.81370599999997
17.5,i1,-2.30903
17.5,u2,0
17.5,i2,0
17.5,u3,-1.958502
17.5,i3,-1.02059126
17.65625,u1,-297.606216
17.65625,i1,1.385418
17.65625,u2,0
17.65625,i2,0
17.65625,u3,-12.827112
17.65625,i3,0.6465284
17.8125,u1,-306.08588399999996
17.8125,i1,-5.541672
17.8125,u2,0
17.8125,i2,0
17.8125,u3,1.162188
17.8125,i3,0.21704882
17.96875,u1,-312.069
17.96875,i1,-4.61806
17.96875,u2,0
17.96875,i2,0
17.96875,u3,3.206778
17.96875,i3,0.21704882
18.125,u1,-318.31038
18.125,i1,1.385418
18.125,u2,0
18.125,i2,0
18.125,u3,1.980024
18.125,i3,0.27246554
18.28125,u1,-323.69088
18.28125,i1,0.46180600000000005
18.28125,u2,0
18.28125,i2,0
18.28125,u3,1.140666
18.28125,i3,0.33250032
18.4375,u1,-324.853068
18.4375,i1,-3.6944480000000004
18.4375,u2,0
18.4375,i2,0
18.4375,u3,4.3689659999999995
18.4375,i3,-0.14777792
18.59375,u1,-327.198966
18.59375,i1,-3.2326420000000002
18.59375,u2,0
18.59375,i2,0
18.59375,u3,-0.516528
18.59375,i3,0.61420198
18.75,u1,-330.169002
18.75,i1,-5.079866
18.75,u2,0
18.75,i2,0
18.75,u3,4.347444
18.75,i3,-0.48027824
18.90625,u1,-332.644032
18.90625,i1,-4.61806
18.90625,u2,0
18.90625,i2,0
18.90625,u3,18.93936
18.90625,i3,-2.96941258
19.0625,u1,-333.65556599999996
19.0625,i1,7.388896000000001
19.0625,u2,0
19.0625,i2,0
19.0625,u3,-7.704876
19.0625,i3,0.35559062
19.21875,u1,-334.258182
19.21875,i1,-1.8472240000000002
19.21875,u2,0
19.21875,i2,0
19.21875,u3,-9.727943999999999
19.21875,i3,0.44795182
19.375,u1,-334.817754
19.375,i1,-0.46180600000000005
19.375,u2,0
19.375,i2,0
19.375,u3,3.744828
19.375,i3,0.29093778000000003
19.53125,u1,-334.817754
19.53125,i1,0
19.53125,u2,0
19.53125,i2,0
19.53125,u3,2.281332
19.53125,i3,0.24013912
19.6875,u1,-334.710144
19.6875,i1,-0.9236120000000001
19.6875,u2,0
19.6875,i2,0
19.6875,u3,2.6472059999999997
19.6875,i3,0.0692709
19.84375,u1,-334.710144
19.84375,i1,0.46180600000000005
19.84375,u2,0
19.84375,i2,0
19.84375,u3,-0.473484
19.84375,i3,0.7157993
20,u1,-334.688622
20,i1,-0.46180600000000005
20,u2,0
20,i2,0
20,u3,4.003092
20,i3,-0.18010434
20.15625,u1,-334.516446
20.15625,i1,-2.30903
20.15625,u2,0
20.15625,i2,0
20.15625,u3,-0.408918
20.15625,i3,0.6557645200000001
20.3125,u1,-334.301226
20.3125,i1,0
20.3125,u2,0
20.3125,i2,0
20.3125,u3,-14.613438
20.3125,i3,3.8237536800000003
20.46875,u1,-333.849264
20.46875,i1,-0.9236120000000001
20.46875,u2,0
20.46875,i2,0
20.46875,u3,2.819382
20.46875,i3,0.07388896
20.625,u1,-332.471856
20.625,i1,6.003478
20.625,u2,0
20.625,i2,0
20.625,u3,3.2283
20.625,i3,-0.51722272
20.78125,u1,-329.265078
20.78125,i1,-1.8472240000000002
20.78125,u2,0
20.78125,i2,0
20.78125,u3,1.700238
20.78125,i3,1.04829962
20.9375,u1,-324.37958399999997
20.9375,i1,-3.2326420000000002
20.9375,u2,0
20.9375,i2,0
20.9375,u3,0.602616
20.9375,i3,-1.3807999400000002
21.09375,u1,-315.254256
21.09375,i1,0.46180600000000005
21.09375,u2,0
21.09375,i2,0
21.09375,u3,4.3904879999999995
21.09375,i3,-3.03406542
21.25,u1,-300.490164
21.25,i1,-1.8472240000000002
21.25,u2,0
21.25,i2,0
21.25,u3,-7.080738
21.25,i3,2.6877109200000002
21.40625,u1,-284.477796
21.40625,i1,-5.079866
21.40625,u2,0
21.40625,i2,0
21.40625,u3,-10.373604
21.40625,i3,-0.79892438
21.5625,u1,-270.983502
21.5625,i1,-4.61806
21.5625,u2,0
21.5625,i2,0
21.5625,u3,5.552676
21.5625,i3,-0.40177122000000004
21.71875,u1,-259.792062
21.71875,i1,1.8472240000000002
21.71875,u2,0
21.71875,i2,0
21.71875,u3,2.173722
21.71875,i3,0.42947958
21.875,u1,-250.860432
21.875,i1,-0.46180600000000005
21.875,u2,0
21.875,i2,0
21.875,u3,2.109156
21.875,i3,0.22166688
22.03125,u1,-241.88575799999998
22.03125,i1,-0.46180600000000005
22.03125,u2,0
22.03125,i2,0
22.03125,u3,1.50654
22.03125,i3,0.30941002
22.1875,u1,-233.29847999999998
22.1875,i1,2.770836
22.1875,u2,0
22.1875,i2,0
22.1875,u3,2.109156
22.1875,i3,0.20781270000000002
22.34375,u1,-224.25924
22.34375,i1,-0.46180600000000005
22.34375,u2,0
22.34375,i2,0
22.34375,u3,2.8839479999999997
22.34375,i3,-0.07388896
22.5,u1,-212.31453
22.5,i1,-3.2326420000000002
22.5,u2,0
22.5,i2,0
22.5,u3,0.624138
22.5,i3,0.71118124
22.65625,u1,-196.28064
22.65625,i1,-1.8472240000000002
22.65625,u2,0
22.65625,i2,0
22.65625,u3,8.6088
22.65625,i3,-1.4546889
22.8125,u1,-177.190626
22.8125,i1,0.46180600000000005
22.8125,u2,0
22.8125,i2,0
22.8125,u3,13.838645999999999
22.8125,i3,-2.6322942
22.96875,u1,-157.605606
22.96875,i1,-1.385418
22.96875,u2,0
22.96875,i2,0
22.96875,u3,2.1522
22.96875,i3,0.78968826
23.125,u1,-138.644724
23.125,i1,6.4652840000000005
23.125,u2,0
23.125,i2,0
23.125,u3,-24.492036
23.125,i3,2.01347416
23.28125,u1,-120.30798
23.28125,i1,1.8472240000000002
23.28125,u2,0
23.28125,i2,0
23.28125,u3,-11.794056
23.28125,i3,-1.17298724
23.4375,u1,-103.241034
23.4375,i1,2.30903
23.4375,u2,0
23.4375,i2,0
23.4375,u3,6.56421
23.4375,i3,0.06465284
23.59375,u1,-86.884314
23.59375,i1,3.6944480000000004
23.59375,u2,0
23.59375,i2,0
23.59375,u3,-11.29905
23.59375,i3,3.29729484
23.75,u1,-70.936512
23.75,i1,-4.156254000000001
23.75,u2,0
23.75,i2,0
23.75,u3,15.409752
23.75,i3,-2.68309286
23.90625,u1,-53.309993999999996
23.90625,i1,5.079866
23.90625,u2,0
23.90625,i2,0
23.90625,u3,2.604162
23.90625,i3,0.01385418
24.0625,u1,-35.575866
24.0625,i1,0.9236120000000001
24.0625,u2,0
24.0625,i2,0
24.0625,u3,1.850892
24.0625,i3,0.44795182
24.21875,u1,-16.980858
24.21875,i1,6.4652840000000005
24.21875,u2,0
24.21875,i2,0
24.21875,u3,-0.344352
24.21875,i3,0.26784748
24.375,u1,3.056124
24.375,i1,0.46180600000000005
24.375,u2,0
24.375,i2,0
24.375,u3,2.345898
24.375,i3,0.41100734
24.53125,u1,23.286804
24.53125,i1,1.8472240000000002
24.53125,u2,0
24.53125,i2,0
24.53125,u3,1.39893
24.53125,i3,0.25399330000000003
24.6875,u1,42.053988
24.6875,i1,-3.2326420000000002
24.6875,u2,0
24.6875,i2,0
24.6875,u3,-21.651132
24.6875,i3,1.56552234
24.84375,u1,58.690494
24.84375,i1,0
24.84375,u2,0
24.84375,i2,0
24.84375,u3,-13.881689999999999
24.84375,i3,3.4635450000000003
25,u1,73.368498
25,i1,1.8472240000000002
25,u2,0
25,i2,0
25,u3,-7.920096
25,i3,0.82201468
25.15625,u1,87.637584
25.15625,i1,6.92709
25.15625,u2,0
25.15625,i2,0
25.15625,u3,-11.858622
25.15625,i3,-2.2166688
25.3125,u1,102.078846
25.3125,i1,3.2326420000000002
25.3125,u2,0
25.3125,i2,0
25.3125,u3,-2.281332
25.3125,i3,1.01135514
25.46875,u1,117.2949
25.46875,i1,0
25.46875,u2,0
25.46875,i2,0
